送樣日期,樣品地段地號,種植作物,EC,pH,有機質,有效性磷,有效性鉀,有效性鈣,有效性鎂,鈉Na
06-七月-2017,白河區蓮潭段一小段182號,芒果.芭樂,0.066,5.87,2.7098078867543,27.4662844425306,87.6560106989089,1165.80285284927,232.846835398899,
06-七月-2017,官田段793-3.793-4,水稻,0.169,5.03,3.78236245954691,9.92226886008969,53.6485030505895,1101.71156269821,200.513541496993,
06-七月-2017,官田段792-5.793,水稻,0.141,5.13,3.74493927125507,12.7315258700002,57.7448695570227,991.202344237675,195.761724020186,
06-七月-2017,番子田段86-3.86-4,紅龍果,0.266,6.72,3.9910858995138,149.624001637542,152.821110963631,2239.90938754299,488.652339372502,
06-七月-2017,003號,菱角,0.209,6,4.99796830556685,28.2964753272792,153.922695307233,1924.29458702886,341.047948557449,
06-七月-2017,004號,菱角,0.205,6.01,5.59724193875481,13.7554475946512,90.6141823869194,1618.54705033359,318.003525402697,
06-七月-2017,麻豆區麻豆段779-4,文旦.紅柚,0.112,6.61,3.02663438256659,301.933898421656,182.06298103169,1710.77254090118,670.110411909192,
06-七月-2017,北勢寮2152.2153,文旦,0.196,6.96,3.2232070910556,405.863924200388,336.393381622011,2755.38306268998,386.646401995468,
06-七月-2017,麻豆段585,文旦,0.122,7.68,3.2232070910556,298.842637698969,266.039447948404,3434.39630488851,471.729552313225,
06-七月-2017,麻豆段751-0002.752,文旦,0.233,7.82,1.54742765273308,284.265239679161,916.692303711592,2022.63455510144,341.23582223439,
06-七月-2017,北勢寮段2120,文旦,0.125,7.3,2.61780104712043,328.412428897246,127.479059770503,2432.95971083898,460.377239229232,
06-七月-2017,麻豆北勢336-1,文旦,0.179,7.54,2.35128617363346,618.846133062644,108.09022999866,3583.96594030194,481.047570553052,
06-七月-2017,埤腳段800號,洋蔥,0.12,7.48,1.875,736.272853812992,246.796895262511,3089.39085786789,280.799924212182,
06-七月-2017,飯店段1571-0000,小果番茄,0.55,7.61,1.51453957996771,253.231809845914,117.718453286922,2347.78911180492,425.563210184315,
06-七月-2017,飯店段1572-0000,小果番茄,0.074,6.85,1.14457831325302,107.451603338144,146.609794851873,1004.63593760966,231.311847481334,
06-七月-2017,飯店段1573-0000,小果番茄,0.098,6.03,1.37067938021452,99.2897923138184,174.748172720702,681.87530317638,166.73829344527,
06-七月-2017,仁德區十三甲段990號,芭樂,0.344,4.9,1.12337011033098,247.483852544603,237.154259640518,816.385505853569,134.631954095126,
06-七月-2017,太保市過溝段過溝小段1737,玉女小番茄,0.252,6.96,3.51378958120529,124.037806307773,157.417411761458,2568.28859237317,400.602074134034,
05-七月-2017,西庄小段449號,番茄,0.4,7.13,2.99595141700404,49.0158568698601,54.0146511267065,2136.48101480364,374.401242379572,
05-七月-2017,西庄段,番茄,0.38,7.63,2.97209866558832,158.962088877235,116.390623716595,2460.64572672147,386.206794022425,
05-七月-2017,竹子腳段,番茄,1.473,8.03,2.17785843920146,244.507805035118,202.742270882674,4050.41164108439,537.499833664651,837
05-七月-2017,唪口段1037,小番茄.百香果,0.45,4.32(4.16),1.87386661293572,83.8950412257324,300(310),832(850),150.096444908304,
05-七月-2017,灣丘段-1,芒果,0.058,6.62,2.25943110752471,343(355),110.494194139467,1836.05374153377,120(118),
05-七月-2017,灣丘段-2,芒果,0.028,5.04,4.04718324181411,10(9),116.739101069784,763.572477698415,216.668505990123,
05-七月-2017,灣丘段-3,芒果,0.034,5.39,2.65450861195539,20(18),85.1628648847887,904.31726253014,305(312),
05-七月-2017,油庫段,芒果,0.054,4.55(4.50),2.66451352442474,419.868549118557,108.893116517727,922(910),71.0780275477583,
05-七月-2017,後廟山廟山小段359號,洋香瓜,0.978,8.11,2.39870993751259,379.670770989649,373.564751143827,4338.90159065722,566.467532851659,675
05-七月-2017,水中段260號,蔬菜,0.265,7.68,1.68912125477582,385.231670462138,284.469159878965,2147.84789554304,204.436542182305,
05-七月-2017,水中段763號,蔬菜,0.247,8,1.70991752162541,336.353553167788,261.728018042868,2202.19814581869,352.049349847913,
05-七月-2017,都統段703號,蔬菜,0.393,7.99,1.97143431905047,432.089202741022,254.607912142625,2517.16800800597,269.132652862487,
05-七月-2017,學甲區宅子港段,洋香瓜,0.077,6.43,2.07745058491327,162.98677863297,251.683778262196,1378.72215654741,272.654751201833,
04-七月-2017,國中段501號,花胡瓜,0.903,7.3,1.32556738300865,102.904303484696,144.490960645031,1297.90438003099,438.705595888563,
04-七月-2017,1120號,青蔥,0.073,7.03,1.38526400321219,310.676221489722,137.876913781622,1515.18499474567,109.690981129493,
04-七月-2017,1570號,青蔥,0.059,7.45,1.04312938816452,112.819875500945,83.6093896430982,1281.8251108384,131.630088300591,
04-七月-2017,東大社段,紅龍果,0.162,7.32,5.31957928802592,631.312766508383,390.820534673035,4172.65555852193,359.624668728578,
04-七月-2017,1061號,玉女番茄,0.201,7.53,2.34343434343434,181.351959970405,221.194322382826,1904.72280778469,352.470836641739,
04-七月-2017,886號,美濃瓜,0.23,7.06,2.52423263327948,218.071034613591,257.196764494561,1861.03708753557,367.240591770368,
04-七月-2017,太保市頂港墘頂港小段23號,玉女番茄,0.912,6.95,2.52678390944006,157.369371870005,108.361579873327,2308.90816066153,476.823265191418,
04-七月-2017,太保市東勢寮東勢小段353,小番茄,0.67,7.84,1.30837359098228,118.325450862592,96.7027791247232,1490.18954360606,255.064474950022,
04-七月-2017,太保市埔心03000000,玉女番茄.美濃瓜,0.274,7.65,2.7704752275025,199.662556918763,133.920096892179,2724.68560244555,590.608815607376,
04-七月-2017,太保下庄小段74號,美濃瓜,1.222,7.6,3.75863470134093,159.049659259917,65.790522945545,4268.63706507278,603.487143187312,
04-七月-2017,後潭小段456號,番茄,0.25,7.05,5.40485417091578,80.584841199419,70.6046914407273,3113.98588522986,559.649980406625,
04-七月-2017,太保市港尾里管事厝,玉女番茄,0.927,7.38,6.01104068697609,220.434000630964,261.280225237598,3992.47255028136,777.845337659766,431
04-七月-2017,太保市東新段0249號,水稻,0.14,7.25,2.57700825447957,28.9067049115961,72.6853680132911,1564.57868835762,232.966481923787,
04-七月-2017,新港鄉中工段0342號,水稻,0.367,7.37,1.74944701387492,13.3280327074651,49.8163519537618,2657.95874093927,190.873329305382,
04-七月-2017,太保市埤麻里0341號,水稻,0.511,6.07,5.66612510154346,59.3503903268964,159.790671869965,2206.06778606955,359.238396122382,
04-七月-2017,嘉義市竹村段1002號,水稻,0.2,5.95,5.03451075923669,27.2623444651297,116.638764807666,1657.4926159156,348.764358003986,
04-七月-2017,嘉義市竹村段1004號,水稻,0.277,6,5.35823016034097,28.7175409135746,88.2638579560789,1817.15515907312,326.687965020554,
04-七月-2017,玉楠段,朳仔,0.061,5.98,1.68980084490041,160.604859192996,112.920076457209,882.738855212682,119.495967109356,
04-七月-2017,佛聖段,芒果,0.059,7.47,1.20578778135049,77.6078267198756,55.2530774270023,2669.32272154616,114.270354064386,
04-七月-2017,後營段945,胡蘿蔔,0.288,6.56,1.91146881287728,80.8221749812994,46.2704848185745,1289.44658459602,307.752795791529,
04-七月-2017,後營段2253,大豆,0.255,6.41,2.29792380568432,70.7810278722193,69.700293237065,1728.75803567878,292.432744742329,
04-七月-2017,後營段2217,胡蘿蔔,0.387,7.56,1.79110485007044,90.3126777501837,114.774055375266,1580.22726293967,470.285074366938,
04-七月-2017,後營段2216,胡麻,0.257,6.47,1.87085093542547,131.437848938875,144.43438124296,1067.38437566826,385.960519925915,
04-七月-2017,後營段2082,胡蘿蔔,0.17,6.68,1.90954773869348,83.386620428246,60.5353822353789,1274.48847732021,235.851502887335,
03-七月-2017,麻豆區埤頭段682-3,文旦,0.089,7.31,4.01614530776993,503.279551935709,237.686385438346,3673.87818134993,336.85946206661,
03-七月-2017,新興段1401號,溫室香瓜,2.31,6.63,3.36100425187286,65.4145513582749,223.407602200669,3641.24268676834,536.487463325646,
01-七月-2017,左鎮區睦光段,芒果,0.036,5.73,2.1431459765467,12.499840242689,52.8814656269074,1311.51886103984,323.705473626977,
01-七月-2017,佳里鎮安段252號,無作物,0.053,8.04,1.46586345381527,84.2899954621685,79.0552711482456,1990.40616748706,190.020685576287,
01-七月-2017,佳里文化段678號,無作物,0.094,7.61,2.60238047205971,158.893261923525,165.219545804159,2020.13871746166,415.618745669325,
01-七月-2017,下宅子段1372-1,黑豆,4.73(4.90),7.13,3.15104696076441,157.883257260084,471.435598483805,3416.8021622573,1474.11894511278,
01-七月-2017,下宅子段1372-2,黑豆,5.03(4.89),7.8,2.71860417934673,163.163914482198,580.405382238496,3135.49846010792,1628.60316647581,
01-七月-2017,下宅子段1373-1,黑豆,1.206(1.12),8.08,2.78844210951707,509.196427228145,268.530419996326,3304.82618202831,903.437920183243,
01-七月-2017,下宅子段1373-2,黑豆,5.9(5.85),7.47,3.50805629206606,450.870542041562,374.845592681574,4643.99214915513,1800.45455704359,
01-七月-2017,佳里區佳化段0706-0000,黑豆,0.15,6.43,1.82951347004422,48.7147017357512,84.3370425233747,871.793811279072,277.795088178486,
01-七月-2017,元長興茂段200,花生,0.401,7.62,2.09129298210334,67.6921429631904,65.4849831394119,3722.56620279856,295.505904031122,
01-七月-2017,土庫新埤腳段279,花生,0.184,7.69,1.64658634538151,140.520638572088,36.1149237408831,2057.26177162473,168.566786824086,
01-七月-2017,六甲區中社0611-0000.0612-0000,水稻,0.094,5.03,2.51863792061253,40.7437280879069,79.1261912365939,770.116637176273,127.361893395573,
01-七月-2017,六甲區中社0613-0000,水稻,0.097,4.54,2.6023804720597,68.0065786328926,83.7703416225595,612.411360269666,122.900641554583,
01-七月-2017,六甲區港子頭0721-0000,水稻,0.28,4.95,3.79797979797981,56.8884980064657,90.2400669411475,1095.99564248197,174.685153830464,
30-六月-2017,沙崙,鳳梨,0.037,6.39,2.68361581920902,27.3179231337985,96.1145507963833,1285.46259795789,263.157609664002,
30-六月-2017,大崙段重劃小段617號,小番茄,0.91,5.53,3.37919870497774,113.212560962656,68.1811772238248,2449.84138448717,386.326880719693,
30-六月-2017,大崙段重劃小段618號,小番茄,0.41,6.15,3.29759255512843,127.205530862576,82.4821414363182,2100.91956870866,364.668995961364,
30-六月-2017,大崙段重劃小段270號,番茄,0.716,5.76,4.39716312056739,117.94247537879,87.2714598755978,2599.0206470952,402.419304794683,
30-六月-2017,大崙段重劃小段271號,番茄,0.724,5.9,4.43768996960489,111.442160901153,87.9383798358162,2646.68528475186,423.720802205484,
30-六月-2017,媽埔段00180000,落花生,0.421,7.31,2.17347554840009,55.937920069209,61.3752163617693,2513.82520318481,302.705325092441,
30-六月-2017,媽埔段04660000,黑豆.大豆,0.225,7.47,1.86897106109325,98.0472913112286,81.0085991575208,2337.39902692962,190.754216293099,
30-六月-2017,媽埔段05120000,落花生,0.303,7.04,1.6061031921301,51.6846326904472,53.9252964959974,1406.23710496998,167.297668114161,
30-六月-2017,青山段13420000,落花生,0.247,7.6,2.09045226130652,57.0391975314707,64.3259538762927,2702.79070135602,251.009315229586,
29-六月-2017,莿桐鄉番子段1328號,牛番茄.小黃瓜,0.163,8.06,2.33541373062213,134.695743140083,93.6869852347692,2466.31927587705,329.056365448128,
29-六月-2017,莿桐鄉番子段2150號,牛番茄.小黃瓜,0.176,8.3,2.17391304347824,222.41581426221,83.53473527667,2694.82455762569,360.977904009646,
29-六月-2017,12430000,番茄,0.45,5.99,3.23232323232323,63.3684308167269,67.3436417871838,2116.6816368218,382.27360811876,
29-六月-2017,12430001,番茄,0.494,6.27,3.64372469635627,75.9185308559147,68.5769002575552,2610.66052885368,438.976593257753,
29-六月-2017,過溝段過溝小段1449,番茄,0.213,7.2,3.90925663358314,101.504395730247,132.543295731343,2575.26200957238,489.440165045579,
29-六月-2017,過溝段過溝小段1449,番茄,0.478,6.89,3.73737373737375,131.799060790235,102.45208779542,2737.49152193568,436.266666147706,
29-六月-2017,長溪段40號,小番茄,4.14(4.02),7.67,2.85714285714286,409.014676756374,752.723846522871,6469.72362207539,984.535975713129,
29-六月-2017,南興段813號,番茄,0.199,8.23,1.54898410782539,204.429754986276,86.0101608834188,2340.10658770064,445.606020449104,
29-六月-2017,麻豆區安業段44-2,文旦,0.1,7.57,2.64432781590634,212,277,2985,193,
29-六月-2017,古坑鄉崁腳段495號,玉米,0.036,5.92,1.12359550561796,48.7397036735129,56.4852051000994,630.01946819075,85.0382864974614,
29-六月-2017,朴子市大槺榔段大鄉小段371號,玉女番茄,0.448,7.93,2.62732417138239,224.081511369631,259.475844091071,2786.30670523883,426.63464929783,
29-六月-2017,朴子市大槺榔段大鄉小段371號,玉女番茄,2.72(2.70),7.67,2.88970288970291,261.344893797898,129.143306694786,2655.35225232775,834.272405143153,
29-六月-2017,朴子市大槺榔段大鄉小段371號,玉女番茄,0.972,7.75,3.10156091627817,130.846992518491,85.3266775841069,2409.97889290247,533.715334183956,
28-六月-2017,官田區番子田段681號,文旦,0.084,6.12,4.33023067583971,336.806285656653,214.364413106989,1714.01463936276,332.938945766487,
28-六月-2017,口湖鄉開元段850號,小番茄,0.238,6.95,1.86634557495485,223.026262596044,99.7289370517681,1724.03073406607,165.892920503592,
28-六月-2017,潭頂段1091-0,甘藷(台農57號),0.045,4.6,1.24448012846245,145.906856702786,126.885649719912,270.022101430931,49.3675743111078,
28-六月-2017,麻豆區謝厝寮段0570-0002,文旦,0.072,7.02,2.90439693424768,648.686801814384,174.593789645847,3027.83399759034,237.171907563808,
28-六月-2017,麻豆區謝厝寮段0551-0004,文旦,0.1,7.75,1.92964824120603,453.233033341905,167.312836925273,3175.67383155797,206.552188506751,
28-六月-2017,二崙鄉番社段603號,西瓜(甜美人),0.523,7.36,2.80411539237441,106.821560928311,88.8219493426862,3396.12954842898,296.674209148113,
28-六月-2017,崙背鄉豐草段428號,香瓜,0.194,6.69,2.86059629331183,135.427910563424,62.9090461371421,1437.9407881523,129.51807332348,
27-六月-2017,竹崎鄉番仔潭73號,木瓜,0.073,6.13,2.00964630225083,229.855758029419,172.867654486559,1018.96009838211,158.813223177548,
27-六月-2017,寮子廍段,文旦,0.128,7.33,2.60448213204118,457.911170421615,469.341422926626,3083.18797067147,286.76037822164,
27-六月-2017,太保市新埤段新埤小段835號,玉女小番茄,0.632,6.71,3.41966815054631,209.926331668177,211.555558972534,2261.40020334942,603.91067613417,
27-六月-2017,土庫鎮埤腳段0700,花生,0.234,7.4,1.54587432242521,223.896858952015,64.7303218332882,2707.51149742172,253.732384562559,
27-六月-2017,元長鄉中湖段0147,花生,0.221,7.57,1.68776371308016,62.3862619415995,54.7696447537735,2050.38254798419,286.282838135979,
27-六月-2017,土庫鎮崙埤段211,花生,0.138,7.51,2.13108162444712,123.660079528774,47.4505867502076,2502.62991320596,239.298634858661,
27-六月-2017,土庫鎮崙埤段0212,花生,0.212,7.16,1.4454928729171,282.146689985391,48.5412826115327,1976.84178575787,188.545059962767,
27-六月-2017,元長鄉潭內段1436號,玉女番茄,0.088,7.59,1.08346709470302,49.2444928859511,56.8320794961172,925.400021757532,143.917711494759,
26-六月-2017,極明段160號,蒜頭,0.283,6.48,2.59818731117827,108.71280811598,113.008592695485,1820.480829101,267.890250546791,
26-六月-2017,新吉段03080000,蒜頭,0.1,5.76,2.19271776302555,93.4586091123356,62.6276290670976,882.796114599282,147.215340477468,
26-六月-2017,極明段608.608-1,花生,0.135,7.75,1.285140562249,67.3026313380496,115.435546302402,3409.3219586337,274.1118359905,
26-六月-2017,麻豆區溝仔墘段0162-10號,文旦,0.059,6.7,2.80411539237444,213.962137031666,165.616055808336,2030.88086605742,240.27123618836,
26-六月-2017,土庫鎮大荖段1695號,無作物,0.045,7.17,1.44607350873668,265.940012217592,63.4841077028601,1376.17934929448,138.69136425338,
26-六月-2017,土庫鎮大荖段1871號,無作物,0.054,7.28,1.20457739409758,278.722150650753,205.794615521967,1332.52402399857,153.349976193069,
26-六月-2017,土庫鎮大荖段1750.1751.1752號,無作物,0.43,7.29,1.56657963446478,201.911302862505,74.6517942409395,2468.96398507649,269.360687336746,
26-六月-2017,元長鄉興茂段826號,無作物,0.288,7.14,1.32476916900841,454.821273930648,68.3731327686997,1993.99960688076,174.228956275948,
26-六月-2017,鹿南段143號,玉女小番茄,0.867,6.55,3.06101763632677,317.621142141757,274.143107689624,2618.3987912095,459.42635166231,
26-六月-2017,鹿南段144號,玉女小番茄,0.898,7.07,3.02108678021089,267.692712359882,167.17124316411,2848.69599903023,515.898125345257,
23-六月-2017,大林鎮下埤頭小段0282-0001,西瓜,0.022,6.21,0.8,20.4831334763851,37.4044344355951,1069.1900771218,191.0167074452,
23-六月-2017,佳里區,番茄,0.067,7.5,1.32689987937272,150.761052986234,262.996451840858,1248.0124031667,325.799138355506,
22-六月-2017,後崩山崩山小段359,美濃瓜,0.766,7.91,2.22312045270819,333.808604221529,294.250269788925,3762.48026208201,485.669608416365,
22-六月-2017,口湖鄉埔北段,花生,0.078,8.33,0.360576923076937,20.1130459605633,105.863575653152,920.049094253939,151.639827034252,
21-六月-2017,安南北興段426-1,小番茄,1.254,7.41,2.77384085847338,419.301882793621,341.36867295188,4682.48181973463,587.474352669787,
20-六月-2017,民雄鄉番子段番子小段663號,洋香瓜,0.257,7.46,3.18805488297013,24.9698948468619,114.733769367295,2763.75462441957,274.74241040919,
20-六月-2017,芒子芒段53號,葉菜類,0.214,6.62,2.23925761549325,224.543155865599,126.995270103924,1274.21400066322,272.149817936806,
20-六月-2017,芒子芒段54號,葉菜類,1.133,6.52,2.82649061275016,544.886770654369,399.639516397301,2119.17061103095,365.035109846182,
20-六月-2017,望明段310號,葉菜類,0.052,6.58,2.22359481161212,238.297280375217,168.730211505209,916.704426584704,105.608457516378,
20-六月-2017,望明段311號,葉菜類,0.059,6.85,2.15097402597402,375.271343936043,184.492571028537,1223.380272965,120.262663835252,
20-六月-2017,新市潭頂段1137,溫網室番茄.洋香瓜,0.07,6.1,1.13039967702865,17.8448951973339,53.8425069255753,1035.79381672727,256.134578813462,
20-六月-2017,新市潭頂段1135-8,網室木瓜,0.113,6.14,1.16935483870967,13.883051502949,58.5272453928178,895.147755318256,183.522264447152,
20-六月-2017,新市潭頂段1137.1135-9,溫網室番茄.洋香瓜,0.082,7.02,1.22959080830478,24.4591799089418,48.0312552777918,1055.79578844414,203.617062030149,
20-六月-2017,新市潭頂段1133-8.1133-9,網室木瓜,0.053,5.53,1.27067365873337,25.3345477028163,43.4460668153871,723.626535586565,184.256533919471,
20-六月-2017,下營區茅港尾4457-0000.4458-0000.4459-0000,水稻,0.345,6.03,4.22(4.34),29.0247167892879,191.540072987414,1856.96918298893,537.946372351956,
20-六月-2017,麻豆區寮子廍1514-0000,水稻,0.234,5.71,2.65(2.79),20.8050701949534,71.0147726733632,1302.97587933839,260.312990688722,
20-六月-2017,麻豆區寮子廍1515-0000,水稻,0.234,5.71,2.65(2.79),21.33667896826,72.145053283937,1309.97671911554,259.831833826744,
19-六月-2017,竹嘉小段1136號,花胡瓜(小),1.627,7.89,1.57512116316642,127.985143977589,381.286261742292,4139.03664615725,734.12173478409,
19-六月-2017,埔心段埔心小段255,番茄,1.622,6.98,3.29580348004093,491.040103758031,204.98716774501,3741.7237184061,1066.92105089611,
19-六月-2017,民雄好收竹圍後1059號,美濃瓜,0.138,6.15,3.1949531949532,32.4191209471537,102.155195511354,1532.36985380416,283.126761805586,
19-六月-2017,民雄好收竹圍後1059-1號,美濃瓜,0.152,6.01,3.28667072428486,27.3627195354353,103.344874035668,1500.09507163916,278.447274240526,
19-六月-2017,崙仔段1352號,小番茄,0.182,6.05,2.0610224287735,89.5525830256463,69.6652675283654,1220.15057571132,242.875657572174,
19-六月-2017,崙仔段1353號,水稻,0.225,6.18,2.3128423615338,115.786667133735,88.2713295625486,1363.50746224415,267.758911744959,
19-六月-2017,六腳鄉灣內段灣內小段577號,小番茄,0.134,8.19,1.14457831325302,123.255912732302,82.0722310000476,2394.23303181222,277.491687804879,
19-六月-2017,元長鄉潭內段146號,花胡瓜,0.389,7.69,1.64956749145039,150.274212361796,136.129693108575,2224.59505526161,247.904767232229,
19-六月-2017,柳營區五軍營段0041-1347,帝王柑,0.102,7.76,2.24787363304983,35.6761124549564,79.2498538293082,2430.10450936331,331.780596908273,
19-六月-2017,柳營區五軍營段0041-1347,帝王柑,0.135,8.03,1.25277833905838,2.63118808190361,65.2441830762003,3013.57587155502,370.153986870822,
19-六月-2017,柳營區五軍營段0041-1347-1,帝王柑,0.096,7.73,2.4074448715355,12.3475784313122,73.1017560079897,2020.2048896024,281.866901062802,
19-六月-2017,柳營區五軍營段0041-1347-1,帝王柑,0.069,8.09,1.47474747474748,5.90867715185814,68.6035902807779,2434.40930544847,271.892194229384,
16-六月-2017,玉井區沙仔田段113-21,蔬菜,0.065,8.02,0.984924623115568,64.4462842438743,151.860814854462,3072.34179313621,231.838110631789,
16-六月-2017,南區建南段253-10號,空心菜,0.106,7.84,1.69014084507045,106.734260332901,182.795549895498,2631.63116408738,301.080085336444,
16-六月-2017,三湖段564號,花生,0.054,7.41,1.20530333467257,338.949168260789,69.6589463099686,1498.90038050006,174.041037726481,
16-六月-2017,三湖段652號,花生,0.311,7.58,2.88655631812678,256.346926768208,165.29949951786,4530.40048376985,334.970864505306,
16-六月-2017,三湖段1004號,花生,0.336,7.33,2.17435480593377,1295.1985340208,164.078766943909,4834.7184377847,818.238427674144,
16-六月-2017,斗南鎮阿丹段1306號,小黃瓜,0.425,5.6,5.35279805352797,299.774616005347,249.706720915645,1739.99957978665,258.253013802416,
16-六月-2017,斗南鎮阿丹段1306-1號,四季豆,0.145,6.73,2.36029856768208,305.681809905821,250.109647959582,1615.65598734557,237.794606781961,
16-六月-2017,佃北段626號,番茄,0.461,6.46,1.81305398871877,578.19498996505,366.246814876892,2046.544294596,307.160510523441,
16-六月-2017,下營區茅港尾2426-0000,水稻,0.243,5.1,4.17685411572942,20.7951852533484,205.160576935659,1273.61001308399,288.067358902996,
16-六月-2017,下營區茅港尾2427-0000,水稻,0.244,4.91,4.28921568627453,26.656439527963,214.47702079715,1290.14414300383,275.82447106912,
16-六月-2017,下營區茅港尾2437-0000,水稻,0.22,5.15,3.18887980376122,48.8372582706101,152.582376593887,1106.89158912334,225.154460325351,
16-六月-2017,下營區茅港尾2445-0000,水稻,0.269,5.19,4.57516339869282,23.475250523078,178.986679539035,1385.8120605026,292.759318667212,
16-六月-2017,下營區茅港尾2446-0000,水稻,0.227,5.82,3.48766061594941,85.9025043772744,153.798609351047,1710.66107912931,332.080053596103,
16-六月-2017,官田區南廍0332-0001,水稻,0.198,4.93,3.74003678724712,35.0901491802253,170.513554676647,950.860987334241,199.569108667362,
16-六月-2017,官田區南廍0502-0002,水稻,0.097,5.05,3.29943971778379,19.7097104911395,166.998140399949,850.905895718459,177.479354522596,
16-六月-2017,官田區南廍0502-0001.0502-0003.0503-0000.0504-0000.0505-0001,水稻,0.178,5.01,3.57287860332928,11.0157861847234,194.942236211219,929.614467886856,221.252921616044,
16-六月-2017,六甲區中社段0648-0000.0649-0000,水稻,0.331,5.02,3.52413933591363,70.5570823843632,128.295962185417,1075.4668954865,250.052121521222,
16-六月-2017,六甲區中社段0650-0000,水稻,0.239,5.24,3.59536867763558,42.0305501220367,152.815985821276,1059.59293359688,250.199354287295,
15-六月-2017,斗六市海豐崙段752號,文旦,0.126,6.42,3.20291911615649,545.051720297549,781.649318862732,1920.58274669882,223.131442928287,
15-六月-2017,斗六市重光段1709號,文旦,0.056,4.49,5.07923608289313,451.663924773014,170.054577582148,484.328704291027,90.5688239378038,
15-六月-2017,斗六大竹圍段0273-0002,茂谷柑,0.088,4.19,1.99476123312513,299.047721894976,232.099230753096,430.25638012468,82.9692630417493,
15-六月-2017,斗六大竹圍段0273-0003,茂谷柑,0.087,4.37,1.81268882175226,267.564629430922,211.501873206925,399.222414144121,79.8761033941502,
15-六月-2017,斗六大竹圍段0273-0008,茂谷柑,0.311,5.16,4.04694455685959,196.71527663597,218.442149459834,866.296989695285,161.815814411233,
15-六月-2017,四湖鄉泊子寮段174,平地造林,1.866,7.78,1.69,35.3891212869669,84.1163850453916,1360.22268406645,584.958079970232,
15-六月-2017,四湖鄉泊子寮段160-4,平地造林,3.79,8.2,1.21,112.109632272489,148.755663793791,1370.48521628727,690.506238336313,
15-六月-2017,學甲區平西寮83-1號,美濃瓜.冬瓜,0.15,8.08,0.986312399355867,15(17),104(96),2422.65220464753,274.601531711041,
15-六月-2017,學甲區平西寮83-1號,美濃瓜.冬瓜,0.151,8.15,1.35435617545988,8(10),78(77),2606.39183684667,396.566604978538,
15-六月-2017,大埤鄉舊庄段2444號,稻子,0.356,6,4.77551020408163,35.762163452935,153.865292460381,2283.66058309624,331.318212559232,
15-六月-2017,官田區番子渡頭段320-1.320-4.320-7.309-11.321-8.321-19,水稻,0.058,7.37,1.00502512562812,60.5702476835098,61.9819128505682,944.419356540534,192.719243888411,
15-六月-2017,斗南鎮大東段1189號,稻子,0.188,5.95,3.82705833678114,130.36313660326,108.674488428963,1556.56467900115,248.428533341189,
15-六月-2017,埤頭段108-3號,文旦柚,0.116,6.94,1.89898989898989,741.653230589453,257.533341377221,1932.31957690951,308.083835989552,
15-六月-2017,埤頭段108-3號,文旦柚,0.175,7.26,1.7161316373915,619.762920566084,269.168185263767,2914.53673714425,399.576747588159,
15-六月-2017,謝厝寮段94-3號,文旦柚,0.411,6.86,3.65185636031649,120.014095724546,213.274013580596,2215.84952038706,575.968556633327,
15-六月-2017,大山腳段275號,文旦柚,0.894,6.87,3.40770791075049,712.674083508249,549.701530782443,3118.23588029094,719.559004360475,
15-六月-2017,大山腳段275-2號,文旦柚,0.375,7.73,1.18855761482677,30(32),137(126),3831.23494485996,459.224320946939,
15-六月-2017,埤頭段193-8號,文旦柚,0.351,7.19,4.23970648185895,937.814669639726,402.998898023488,3452.42797493878,564.451263533975,
15-六月-2017,1915.1916號,文旦柚,0.2,7.9,3.1193032205793,418.620393159666,428.207145078962,3000.67875951688,666.158346501047,
15-六月-2017,2026號,文旦柚,0.162,8.14,2.04040404040402,144.235417269387,217.086391421461,2753.89524521578,596.325009844921,
15-六月-2017,溝子墘段82-7號,文旦柚,0.211,6.08,2.80921584478576,731.48375175675,513.808564696631,2211.72932635365,229.123561920898,
15-六月-2017,溝子墘段82-7號,文旦柚,0.472,6.23,2.56565656565658,669.601102386632,375.592874902658,3196.81468324775,320.340019223231,
15-六月-2017,寮子廍段23-3號,文旦柚,0.569,6.46,2.54648342764752,436.570315541778,364.331732307191,2272.52662603706,321.587267428541,
15-六月-2017,寮子廍段23-3號,文旦柚,0.17,6.89,1.91686844229218,369.636826823956,188.697018364057,2100.72804276978,265.540889752523,
15-六月-2017,大子宅570號,文旦柚,0.541,6.9,2.41134751773049,897.105862424965,569.226875433634,3483.36393248287,501.69013883528,
15-六月-2017,北勢段2338號,文旦柚,0.323,7.83,1.45808019441068,14.2505205406234,50.7683257650421,2543.48435313014,528.483597140403,
15-六月-2017,謝厝寮段839號,文旦柚,0.331,7.84,1.57131345688959,44.0108155108883,102.379583241842,2375.6636840255,343.993082700474,
15-六月-2017,麻豆段70-1號,文旦柚,0.137,7.19,2.54596888260253,50.8524806980751,117.474698981907,1437.72893141636,435.785717619249,
15-六月-2017,麻豆段1877.1878-1,文旦柚,0.139,6.85,3.19385486153223,656.316426739507,389.396993090639,3117.10028148146,331.988680107767,
15-六月-2017,麻豆段1878-3.1878-5.1878-9,文旦柚,0.794,7.53,1.93978581531623,246.737326030978,822.268547018994,2919.50148289511,653.180562627785,
15-六月-2017,北勢寮段323-1號,文旦柚,0.277,7.06,3.00585031268914,428.061096856975,293.548620529473,2718.04382722893,244.370402632857,
